carat,cut,color,clarity,depth,table,price,x,y,z,log_price,Label
1.51,Very Good,I,VS2,60.4,58.0,9178.0,7.36,7.42,4.46,3.9627480533586406,normal
0.3,Very Good,H,SI1,60.9,59.0,432.0,4.29,4.31,2.62,2.635483746814912,normal
0.41,Ideal,I,VVS2,62.3,56.0,827.0,4.73,4.77,2.96,2.9175055095525466,normal
0.32,Ideal,H,VS2,61.7,57.0,529.0,4.38,4.4,2.71,2.7234556720351857,normal
1.12,Very Good,G,VVS2,62.6,59.0,8564.0,6.58,6.61,4.13,3.932676658622401,normal
0.3,Ideal,E,VVS1,61.2,57.0,956.0,4.36,4.33,2.66,2.9804578922761,normal
0.34,Premium,I,VS1,59.5,59.0,537.0,4.55,4.59,2.72,2.7299742856995555,normal
1.62,Ideal,E,VS2,61.4,57.0,16358.0,7.54,7.58,4.64,4.213730203854841,normal
1.21,Premium,H,SI2,61.1,60.0,5082.0,6.91,6.86,4.21,3.7060346607143506,normal
0.47,Good,D,SI1,63.8,59.0,987.0,4.9,4.88,3.12,2.9943171526696366,normal
0.37,Premium,G,SI1,62.1,60.0,551.0,4.54,4.61,2.84,2.741151598851785,normal
0.9,Fair,D,SI2,65.9,59.0,3205.0,6.0,5.95,3.94,3.5058280338548364,normal
0.3,Premium,D,SI1,61.0,61.0,709.0,4.29,4.27,2.61,2.8506462351830666,normal
0.4,Ideal,I,IF,62.4,56.0,982.0,4.7,4.73,2.94,2.99211148778695,normal
0.3,Good,H,SI2,63.9,57.0,485.0,4.27,4.24,2.72,2.6857417386022635,normal
0.3,Ideal,H,VS2,62.6,55.0,491.0,4.28,4.31,2.69,2.6910814921229687,normal
0.87,Very Good,G,SI2,59.9,58.0,2802.0,6.19,6.23,3.72,3.4474681309497557,normal
0.4,Ideal,E,VVS2,62.6,54.0,1106.0,4.71,4.74,2.96,3.0437551269686796,normal
1.7,Premium,E,SI1,61.8,58.0,15804.0,7.62,7.52,4.68,4.198767021009409,normal
0.52,Ideal,G,VS1,61.8,55.0,1815.0,5.21,5.17,3.21,3.258876629372131,normal
0.56,Good,E,VS1,59.8,61.0,1951.0,5.35,5.36,3.2,3.2902572693945182,normal
1.79,Ideal,H,SI2,61.5,56.0,11643.0,7.77,7.81,4.79,4.066064897459677,normal
0.88,Ideal,H,VVS1,62.0,59.0,4334.0,6.12,6.13,3.8,3.636888906983799,normal
0.52,Ideal,G,SI1,60.4,57.0,1354.0,5.23,5.27,3.17,3.1316186643491255,normal
0.4,Ideal,G,VS1,61.3,55.0,877.0,4.75,4.78,2.92,2.9429995933660407,normal
1.01,Ideal,G,SI1,61.1,58.0,5497.0,6.43,6.49,3.95,3.7401257369657306,normal
1.23,Very Good,H,VS1,61.3,53.0,7276.0,6.93,6.98,4.26,3.861892690391446,normal
1.09,Ideal,G,SI1,62.4,56.0,5496.0,6.57,6.61,4.11,3.740046724051494,normal
0.93,Premium,G,SI1,61.0,59.0,4062.0,6.34,6.28,3.85,3.608739919068788,normal
0.56,Ideal,H,VS1,61.1,57.0,1715.0,5.31,5.34,3.25,3.2342641243787895,normal
0.65,Premium,E,SI2,62.6,59.0,1827.0,5.54,5.49,3.45,3.2617385473525378,normal
0.57,Good,F,VS1,60.0,61.0,1801.0,5.35,5.38,3.22,3.2555137128195333,normal
2.44,Very Good,J,VS2,58.1,60.0,18430.0,8.89,8.93,5.18,4.265525335219074,normal
0.32,Ideal,E,VVS1,61.3,57.0,954.0,4.38,4.43,2.7,2.979548374704095,normal
0.38,Ideal,H,SI1,61.5,56.0,680.0,4.67,4.69,2.88,2.832508912706236,normal
0.93,Premium,F,SI1,58.8,60.0,4010.0,6.49,6.37,3.78,3.603144372620182,normal
2.03,Ideal,G,SI2,62.5,56.0,16505.0,8.1,8.05,5.05,4.217615528666331,normal
1.01,Premium,F,VS2,62.1,60.0,6097.0,6.43,6.36,3.97,3.78511619502192,normal
0.3,Ideal,F,SI1,61.4,55.0,475.0,4.34,4.36,2.67,2.6766936096248664,normal
1.11,Ideal,G,VS2,61.2,56.0,6982.0,6.68,6.65,4.08,3.84397984447816,normal
0.78,Ideal,H,VVS2,62.1,56.0,3581.0,5.88,5.9,3.66,3.554004321011903,normal
1.01,Ideal,I,VS2,62.0,54.0,5099.0,6.43,6.47,4.0,3.7074850119674734,normal
0.42,Ideal,D,SI1,61.5,56.0,810.0,4.81,4.85,2.97,2.9084850188786495,normal
0.54,Premium,D,VS2,60.9,58.0,1993.0,5.31,5.27,3.22,3.2995072987004876,normal
0.26,Ideal,G,VVS2,62.3,56.0,545.0,4.07,4.1,2.54,2.7363965022766426,normal
0.5,Ideal,H,VS1,61.9,54.0,1370.0,5.12,5.15,3.18,3.1367205671564067,normal
0.4,Good,E,SI1,63.5,56.0,737.0,4.67,4.72,2.98,2.8674674878590514,normal
1.11,Fair,H,SI2,64.4,58.0,3730.0,6.55,6.5,4.2,3.5717088318086874,normal
0.33,Premium,I,VS1,59.5,60.0,668.0,4.54,4.5,2.69,2.824776462475546,normal
0.9,Very Good,I,VVS1,61.3,59.0,4099.0,6.17,6.2,3.79,3.6126779183165016,normal
0.6,Very Good,J,VS2,60.0,59.4,1262.0,5.47,5.51,3.29,3.1010593549081156,normal
0.3,Good,E,SI1,63.8,55.0,675.0,4.28,4.25,2.72,2.829303772831025,normal
1.22,Ideal,G,VS2,59.9,56.0,8485.0,7.01,6.97,4.19,3.9286518466536946,normal
1.09,Premium,G,VS2,60.6,62.0,6153.0,6.68,6.58,4.02,3.7890869150880286,normal
0.34,Ideal,I,IF,62.1,54.0,695.0,4.49,4.53,2.8,2.8419848045901137,normal
0.31,Very Good,D,SI1,62.9,56.0,571.0,4.31,4.34,2.72,2.756636108245848,normal
0.5,Very Good,E,VS2,61.3,58.0,1624.0,5.06,5.12,3.12,3.2105860249051563,normal
1.01,Good,G,VS1,63.8,56.0,6283.0,6.27,6.34,4.02,3.798167059715939,normal
0.52,Ideal,D,VS2,62.0,56.0,1679.0,5.17,5.19,3.21,3.225050696138049,normal
0.81,Good,E,I1,64.1,59.0,2608.0,5.89,5.85,3.76,3.4163075870598827,normal
0.31,Ideal,H,VVS2,61.3,56.0,778.0,4.37,4.4,2.69,2.890979596989689,normal
1.21,Very Good,D,SI2,62.4,58.0,6248.0,6.77,6.83,4.24,3.7957410208692437,normal
0.7,Ideal,I,VVS1,61.5,57.0,2620.0,5.72,5.75,3.52,3.4183012913197452,normal
0.61,Ideal,F,VVS2,61.8,55.0,2634.0,5.43,5.47,3.37,3.420615770625765,normal
0.75,Very Good,H,VVS1,60.6,58.0,2806.0,5.85,5.9,3.56,3.448087666692341,normal
0.4,Premium,G,VS1,60.3,59.0,1125.0,4.8,4.76,2.88,3.0511525224473814,normal
0.74,Very Good,G,SI1,63.5,60.0,2468.0,5.73,5.68,3.62,3.392345155361204,normal
1.01,Premium,E,SI2,62.3,55.0,3674.0,6.35,6.29,3.94,3.5651391519697895,normal
0.7,Premium,F,VVS1,61.9,59.0,3109.0,5.67,5.6,3.49,3.492620722043192,normal
0.5,Very Good,E,SI1,63.2,57.0,1415.0,5.06,5.03,3.19,3.150756439860309,normal
1.02,Ideal,F,SI2,61.6,56.0,4684.0,6.52,6.49,4.01,3.6706168864003255,normal
0.7,Very Good,F,VS2,62.1,58.0,2400.0,5.68,5.72,3.54,3.380211241711606,normal
1.2,Good,G,SI2,63.1,57.0,4847.0,6.73,6.77,4.26,3.6854730197227594,normal
0.32,Ideal,E,IF,62.6,55.0,1170.0,4.41,4.38,2.75,3.0681858617461617,normal
0.3,Ideal,G,VVS1,62.3,54.0,1013.0,4.33,4.31,2.69,3.0056094453602804,normal
0.36,Ideal,G,SI1,62.7,55.0,537.0,4.54,4.59,2.86,2.7299742856995555,normal
0.41,Very Good,D,SI2,63.8,57.0,727.0,4.71,4.73,3.01,2.8615344108590377,normal
0.32,Ideal,E,VVS1,62.5,56.0,1044.0,4.42,4.38,2.75,3.0187004986662433,normal
0.51,Very Good,F,VS1,63.3,59.0,1722.0,5.09,5.12,3.23,3.236033147117636,normal
0.36,Premium,G,IF,62.5,60.0,1074.0,4.49,4.53,2.82,3.0310042813635367,normal
0.39,Good,I,VS2,62.3,61.0,648.0,4.6,4.61,2.87,2.8115750058705933,normal
0.7,Ideal,I,SI1,61.0,57.0,2287.0,5.71,5.74,3.5,3.3592661646067485,normal
0.34,Ideal,G,VVS2,62.0,56.0,735.0,4.46,4.48,2.77,2.8662873390841948,normal
1.23,Ideal,H,SI2,62.4,57.0,6152.0,6.79,6.84,4.25,3.7890163267933747,normal
0.3,Good,D,SI2,63.3,57.0,447.0,4.26,4.3,2.71,2.6503075231319366,normal
0.73,Very Good,E,VS2,61.5,58.0,3307.0,5.71,5.8,3.54,3.519434194913703,normal
0.32,Ideal,E,VS1,61.8,55.0,972.0,4.43,4.4,2.73,2.9876662649262746,normal
2.1,Ideal,H,VS2,62.5,57.0,13403.0,8.21,8.18,5.12,4.127202017590354,normal
0.9,Premium,D,SI2,61.0,59.0,3740.0,6.18,6.14,3.76,3.5728716022004803,normal
0.4,Very Good,E,VVS1,61.2,61.0,1333.0,4.7,4.74,2.89,3.1248301494138593,normal
0.31,Premium,E,SI1,58.3,60.0,698.0,4.51,4.48,2.62,2.843855422623161,normal
0.34,Ideal,I,SI1,61.9,57.0,459.0,4.49,4.52,2.79,2.661812685537261,normal
0.51,Very Good,F,SI1,63.1,54.0,1312.0,5.12,5.06,3.21,3.1179338350396413,normal
1.0,Premium,H,VS2,60.4,58.0,4984.0,6.51,6.46,3.92,3.697578033651113,normal
1.17,Ideal,G,VS2,61.5,57.0,6139.0,6.86,6.8,4.2,3.788097633380297,normal
0.42,Ideal,G,VS1,61.8,57.0,984.0,4.82,4.79,2.97,2.9929950984313414,normal
0.32,Ideal,G,VS1,62.0,55.0,665.0,4.43,4.44,2.75,2.8228216453031045,normal
0.7,Ideal,H,SI1,61.0,56.0,2487.0,5.74,5.76,3.51,3.395675785269936,normal
1.53,Very Good,I,VS2,62.8,59.0,9802.0,7.27,7.31,4.58,3.9913146981766108,normal
0.67,Premium,G,VS2,61.0,61.0,2050.0,5.66,5.61,3.44,3.311753861055754,normal
0.5,Very Good,D,VS2,62.8,58.0,1752.0,5.03,5.07,3.17,3.243534101832062,normal
0.3,Ideal,G,VVS1,62.3,55.0,789.0,4.29,4.31,2.68,2.89707700320942,normal
0.31,Ideal,D,SI1,62.3,56.0,548.0,4.32,4.35,2.7,2.738780558484369,normal
0.52,Very Good,F,VS2,61.9,59.0,1550.0,5.11,5.14,3.17,3.1903316981702914,normal
0.9,Ideal,G,SI1,60.8,58.0,4008.0,6.2,6.29,3.8,3.6029277128591892,normal
0.53,Ideal,G,VVS2,60.4,56.0,2051.0,5.29,5.24,3.18,3.3119656603683665,normal
0.38,Very Good,D,VS2,63.1,55.0,1005.0,4.6,4.59,2.9,3.002166061756508,normal
0.37,Ideal,E,VVS2,61.8,54.0,1082.0,4.63,4.6,2.85,3.0342272607705505,normal
0.31,Ideal,D,VVS2,61.2,59.0,805.0,4.37,4.39,2.68,2.9057958803678687,normal
0.42,Ideal,G,VVS1,61.9,56.0,1150.0,4.8,4.85,2.98,3.060697840353612,normal
1.01,Premium,G,VS1,59.5,60.0,4853.0,6.49,6.48,3.86,3.6860102913152857,normal
0.5,Premium,E,VS2,62.9,60.0,1629.0,5.04,5.01,3.16,3.2119210843085093,normal
0.3,Good,F,SI2,63.4,56.0,394.0,4.26,4.29,2.71,2.595496221825574,normal
1.1,Very Good,I,VS1,60.2,59.0,5082.0,6.67,6.71,4.03,3.7060346607143506,normal
0.51,Ideal,H,IF,62.3,54.0,1879.0,5.14,5.17,3.21,3.2739267801005254,normal
0.71,Premium,F,SI1,60.2,60.0,2345.0,5.79,5.71,3.46,3.370142847051102,normal
0.63,Ideal,F,VVS2,61.5,56.0,2817.0,5.48,5.52,3.38,3.4497868469857735,normal
0.32,Ideal,J,VS1,61.3,57.0,540.0,4.43,4.41,2.71,2.7323937598229686,normal
0.4,Ideal,G,VVS2,62.4,57.0,917.0,4.7,4.73,2.94,2.962369335670021,normal
0.41,Good,E,SI1,63.6,58.0,705.0,4.72,4.74,3.01,2.848189116991399,normal
0.7,Very Good,F,VS2,62.8,58.0,2552.0,5.6,5.64,3.53,3.4068806700491248,normal
1.1,Very Good,F,SI1,58.9,63.0,5769.0,6.73,6.78,3.98,3.7611005389581424,normal
1.04,Premium,I,VS1,61.6,56.0,4892.0,6.59,6.52,4.04,3.689486448364248,normal
1.02,Good,G,VS1,64.3,57.0,6059.0,6.34,6.28,4.06,3.7824009524965296,normal
0.85,Ideal,H,SI2,61.8,54.0,2659.0,6.1,6.07,3.76,3.424718337331567,normal
1.19,Very Good,H,SI1,60.8,59.0,5595.0,6.84,6.87,4.17,3.7478000908643687,normal
1.21,Very Good,E,SI1,62.2,60.0,7703.0,6.78,6.76,4.21,3.886659897861203,normal
0.57,Very Good,F,SI1,62.6,58.0,1403.0,5.28,5.32,3.32,3.1470576710283598,normal
0.33,Very Good,G,VS2,60.8,62.0,579.0,4.42,4.46,2.7,2.762678563727436,normal
1.23,Premium,F,VS1,61.3,60.0,9489.0,6.94,6.9,4.24,3.977220446635385,normal
1.26,Very Good,H,SI1,62.5,56.0,7477.0,6.88,6.93,4.31,3.8737273806466797,normal
1.08,Very Good,F,SI2,63.3,59.0,4167.0,6.48,6.44,4.09,3.619823500457278,normal
0.41,Ideal,J,VS2,62.2,54.0,613.0,4.76,4.79,2.97,2.787460474518415,normal
0.8,Premium,E,SI2,59.1,61.0,2304.0,6.03,5.99,3.55,3.3624824747511743,normal
0.29,Very Good,E,VS1,62.4,55.0,555.0,4.2,4.25,2.63,2.7442929831226763,normal
0.31,Ideal,G,IF,61.9,54.0,891.0,4.35,4.38,2.7,2.949877704036875,normal
1.58,Ideal,I,SI1,61.7,56.0,11110.0,7.47,7.5,4.62,4.0457140589408676,normal
0.81,Good,D,SI1,64.1,54.0,3324.0,5.92,5.96,3.81,3.5216610151120733,normal
0.25,Ideal,G,VS1,62.3,54.0,438.0,4.05,4.11,2.54,2.6414741105040993,normal
2.02,Good,I,VS1,65.5,57.0,15765.0,7.88,7.96,5.19,4.197693975083923,normal
0.57,Ideal,F,VS2,62.3,55.0,1760.0,5.36,5.3,3.32,3.24551266781415,normal
0.32,Ideal,G,VVS1,61.9,56.0,1080.0,4.4,4.39,2.72,3.03342375548695,normal
1.02,Very Good,J,SI2,62.9,59.0,3755.0,6.34,6.41,4.01,3.5746099413401873,normal
1.23,Premium,G,SI1,61.2,59.0,6888.0,6.88,6.81,4.19,3.8380931384455983,normal
2.4,Ideal,H,SI2,62.0,55.0,18541.0,8.6,8.57,5.32,4.268133153906103,normal
0.9,Premium,D,SI2,62.5,59.0,3312.0,6.18,6.13,3.85,3.5200903281128424,normal
1.21,Premium,F,VS2,61.6,58.0,8660.0,6.88,6.79,4.21,3.937517892017347,normal
0.81,Ideal,E,VVS1,62.5,54.0,5752.0,5.95,5.98,3.73,3.7598188773748262,normal
1.5,Good,G,I1,57.4,62.0,3179.0,7.56,7.39,4.29,3.5022905279147727,normal
2.03,Very Good,J,VVS2,63.2,60.0,16043.0,7.94,7.88,5.0,4.205285583500525,normal
0.51,Good,F,SI1,63.6,56.0,1220.0,5.08,5.11,3.24,3.0863598306747484,normal
0.7,Very Good,D,SI1,62.5,63.0,2374.0,5.7,5.63,3.54,3.3754807146185724,normal
0.31,Premium,G,VS2,60.9,58.0,544.0,4.35,4.38,2.66,2.73559889969818,normal
1.01,Fair,H,VS2,64.5,60.0,4751.0,6.3,6.25,4.05,3.6767850304192056,normal
0.45,Premium,D,VVS1,61.5,55.0,1736.0,5.02,4.97,3.07,3.239549720840473,normal
0.5,Very Good,F,SI2,63.1,60.0,1020.0,5.0,5.04,3.17,3.0086001717619175,normal
1.21,Good,G,VS2,63.8,56.0,8099.0,6.74,6.67,4.28,3.908431398966006,normal
0.38,Premium,G,VS2,59.2,60.0,983.0,4.73,4.7,2.79,2.9925535178321354,normal
0.71,Good,F,VS2,57.8,60.0,2777.0,5.87,5.9,3.4,3.4435758797502576,normal
0.7,Fair,H,SI1,65.2,58.0,2048.0,5.49,5.55,3.6,3.3113299523037933,normal
1.01,Premium,F,SI2,60.0,59.0,3897.0,6.47,6.41,3.86,3.5907304057926903,normal
0.52,Ideal,F,VVS2,60.8,55.0,2359.0,5.21,5.25,3.19,3.3727279408855955,normal
2.53,Ideal,I,SI1,62.4,57.0,16709.0,8.68,8.59,5.39,4.222950459021011,normal
0.5,Very Good,G,VVS2,62.9,55.0,1904.0,5.05,5.09,3.19,3.2796669440484556,normal
1.01,Very Good,G,VS2,62.9,60.0,5779.0,6.28,6.35,3.97,3.7618526944663833,normal
0.4,Ideal,F,IF,61.9,54.0,1406.0,4.75,4.81,2.96,3.147985320683805,normal
0.56,Ideal,E,VS1,62.3,57.0,1791.0,5.3,5.26,3.29,3.2530955858490316,normal
1.03,Ideal,F,SI2,62.6,57.0,3461.0,6.44,6.4,4.02,3.539201599294128,normal
0.9,Very Good,F,SI1,61.6,56.0,3724.0,6.14,6.2,3.8,3.571009672309305,normal
0.35,Ideal,G,IF,61.7,55.0,1001.0,4.52,4.55,2.8,3.000434077479319,normal
0.3,Ideal,D,SI1,62.5,57.0,709.0,4.32,4.29,2.69,2.8506462351830666,normal
0.41,Very Good,E,SI1,60.4,58.0,725.0,4.75,4.79,2.88,2.8603380065709936,normal
0.32,Ideal,D,SI2,62.6,56.0,612.0,4.4,4.38,2.75,2.7867514221455614,normal
1.01,Premium,G,VVS2,61.7,59.0,7466.0,6.44,6.37,3.95,3.8730879855902858,normal
0.31,Ideal,F,VS2,61.6,55.0,625.0,4.36,4.37,2.69,2.7958800173440754,normal
0.7,Ideal,G,SI1,62.2,56.0,2352.0,5.72,5.69,3.55,3.371437317404101,normal
1.16,Premium,G,VS1,61.9,58.0,8107.0,6.76,6.72,4.17,3.9088601730172763,normal
0.71,Good,I,VVS1,63.4,57.0,2549.0,5.67,5.71,3.61,3.4063698354692673,normal
0.52,Ideal,G,VS1,60.4,57.0,1887.0,5.21,5.24,3.16,3.2757719001649312,normal
1.23,Ideal,F,VS2,62.4,54.0,10342.0,6.84,6.87,4.28,4.014604533436051,normal
0.31,Ideal,E,VS1,61.8,56.0,942.0,4.37,4.34,2.69,2.9740509027928774,normal
1.02,Premium,F,SI2,63.0,58.0,4238.0,6.44,6.38,4.04,3.627160952374776,normal
0.33,Ideal,E,VVS2,61.8,56.0,891.0,4.44,4.46,2.75,2.949877704036875,normal
0.41,Ideal,E,SI1,62.5,57.0,755.0,4.74,4.79,2.98,2.8779469516291885,normal
0.9,Good,G,IF,63.1,58.0,5771.0,6.09,6.18,3.87,3.761251074308663,normal
0.53,Good,E,SI1,64.1,54.0,1332.0,5.11,5.16,3.29,3.1245042248342823,normal
0.33,Very Good,G,VS2,62.8,54.0,579.0,4.4,4.42,2.77,2.762678563727436,normal
1.28,Very Good,H,SI2,60.4,61.0,6766.0,7.08,7.03,4.26,3.8303319934519617,normal
1.01,Very Good,E,VS2,62.7,60.0,6128.0,6.31,6.38,3.98,3.7873187566245474,normal
1.04,Ideal,G,VS2,60.5,57.0,6955.0,6.56,6.62,3.99,3.8422971343280654,normal
1.07,Very Good,G,SI2,58.5,61.0,4201.0,6.59,6.71,3.89,3.623352681537992,normal
0.5,Premium,E,VS2,58.1,61.0,1420.0,5.23,5.17,3.02,3.1522883443830567,normal
0.4,Very Good,D,VS1,62.9,56.0,1123.0,4.67,4.71,2.95,3.050379756261458,normal
1.07,Ideal,G,VS1,61.8,55.0,7198.0,6.59,6.55,4.06,3.857211842316892,normal
1.01,Premium,G,SI1,59.6,58.0,5034.0,6.61,6.54,3.92,3.701913211212344,normal
1.56,Very Good,H,VS2,63.1,60.0,11039.0,7.43,7.34,4.66,4.0429297333431595,normal
0.31,Ideal,I,VVS1,62.0,54.0,557.0,4.37,4.4,2.72,2.745855195173729,normal
1.21,Premium,H,VS2,61.0,58.0,7142.0,6.9,6.83,4.19,3.853819845856763,normal
0.56,Ideal,H,SI1,61.8,55.0,1214.0,5.31,5.34,3.29,3.0842186867392387,normal
0.43,Premium,G,VVS1,60.3,58.0,1264.0,4.91,4.87,2.95,3.1017470739463664,normal
1.52,Premium,H,VS2,61.0,61.0,8001.0,7.45,7.38,4.52,3.9031442704095385,normal
0.31,Very Good,H,SI1,58.7,60.0,435.0,4.43,4.47,2.61,2.6384892569546374,normal
0.41,Ideal,E,VS1,61.8,55.0,1079.0,4.75,4.8,2.95,3.0330214446829107,normal
0.71,Premium,F,SI1,62.2,58.0,2352.0,5.74,5.67,3.55,3.371437317404101,normal
0.24,Very Good,E,VVS2,62.9,59.0,552.0,3.97,4.01,2.51,2.741939077729199,normal
0.36,Premium,E,VS2,61.3,60.0,789.0,4.54,4.59,2.8,2.89707700320942,normal
0.34,Ideal,E,VS1,60.8,57.0,1033.0,4.53,4.49,2.74,3.0141003215196207,normal
0.41,Premium,D,SI1,59.6,59.0,1015.0,4.85,4.82,2.88,3.0064660422492318,normal
0.7,Very Good,G,VS2,62.2,61.0,2633.0,5.54,5.59,3.46,3.4204508591060683,normal
0.36,Very Good,H,VS1,60.8,59.0,631.0,4.59,4.62,2.8,2.8000293592441343,normal
0.79,Ideal,G,SI1,61.1,57.0,2898.0,5.98,5.93,3.64,3.4620983811351556,normal
0.55,Ideal,F,SI1,61.9,55.0,1700.0,5.25,5.29,3.26,3.230448921378274,normal
1.22,Ideal,G,VVS1,61.5,56.0,12081.0,6.86,6.9,4.23,4.082102884327094,normal
0.9,Ideal,G,SI2,62.5,55.0,3338.0,6.21,6.15,3.86,3.5234863323432277,normal
0.72,Good,F,VS2,58.0,57.0,2671.0,5.93,6.01,3.46,3.426673888021373,normal
1.2,Very Good,F,SI2,63.2,58.0,4502.0,6.78,6.74,4.27,3.6534054906645013,normal
0.32,Ideal,D,VS2,61.1,56.0,972.0,4.41,4.39,2.69,2.9876662649262746,normal
1.53,Premium,G,SI2,58.7,59.0,8688.0,7.51,7.45,4.39,3.9389198122447717,normal
0.91,Ideal,I,SI2,61.6,57.0,2981.0,6.24,6.23,3.84,3.4743619760326307,normal
0.71,Premium,D,VS2,62.7,58.0,2659.0,5.53,5.67,3.54,3.424718337331567,normal
0.72,Fair,D,VS2,65.4,56.0,2414.0,5.68,5.6,3.69,3.3827372657613304,normal
1.05,Ideal,G,VS2,61.6,56.0,6837.0,6.52,6.56,4.03,3.834865579900038,normal
0.77,Very Good,H,VVS2,61.1,56.0,3208.0,5.89,5.92,3.61,3.506234359612126,normal
0.47,Ideal,F,VVS1,61.9,55.0,1779.0,4.98,5.0,3.09,3.250175948083925,normal
0.73,Ideal,F,VS1,62.6,56.0,3211.0,5.73,5.71,3.58,3.5066403055665023,normal
1.2,Good,G,VS2,64.0,59.0,6720.0,6.8,6.63,4.3,3.8273692730538253,normal
0.76,Very Good,E,SI2,62.0,54.0,2530.0,5.84,5.91,3.64,3.403120521175818,normal
1.01,Ideal,E,SI2,62.4,56.0,4808.0,6.43,6.39,4.0,3.681964458994683,normal
1.58,Premium,D,SI1,59.0,59.0,13329.0,7.68,7.63,4.52,4.124797567960534,normal
1.01,Ideal,E,SI2,62.2,56.0,4788.0,6.42,6.45,4.0,3.680154141734373,normal
0.38,Premium,E,VS2,62.2,59.0,1112.0,4.67,4.63,2.89,3.0461047872460387,normal
1.31,Ideal,G,VS1,60.5,57.0,10155.0,7.1,7.14,4.31,4.006679927740826,normal
1.51,Premium,F,VS2,61.6,58.0,14817.0,7.35,7.32,4.52,4.17076028088121,normal
0.32,Ideal,H,VVS2,62.0,55.0,645.0,4.39,4.42,2.73,2.8095597146352675,normal
0.52,Ideal,H,VVS1,62.1,53.8,1767.0,5.17,5.19,3.21,3.247236549506764,normal
1.2,Very Good,J,SI1,61.2,55.0,5142.0,6.84,6.88,4.2,3.711132072306842,normal
0.3,Premium,H,VS2,61.1,59.0,608.0,4.37,4.3,2.65,2.783903579272735,normal
0.3,Ideal,E,VS1,61.6,57.0,729.0,4.3,4.33,2.66,2.8627275283179747,normal
0.7,Very Good,E,VS2,61.4,57.0,2553.0,5.7,5.73,3.51,3.40705081480425,normal
1.08,Good,D,SI1,63.8,59.0,5821.0,6.39,6.47,4.1,3.7649975992848805,normal
1.14,Very Good,D,SI1,62.7,59.0,6464.0,6.64,6.67,4.17,3.8105013477665297,normal
1.75,Good,H,SI2,64.1,56.0,8385.0,7.59,7.55,4.85,3.9235030669421045,normal
0.56,Ideal,D,VS1,61.1,56.0,2741.0,5.3,5.33,3.25,3.4379090355394983,normal
1.06,Ideal,H,VVS1,61.3,57.0,7193.0,6.55,6.53,4.01,3.856910060300786,normal
0.52,Ideal,E,VS2,61.2,56.0,1815.0,5.23,5.16,3.18,3.258876629372131,normal
1.22,Premium,G,VS2,61.2,58.0,7729.0,6.81,6.91,4.2,3.8881233072979082,normal
0.35,Ideal,E,VS2,62.5,55.0,767.0,4.5,4.52,2.82,2.8847953639489807,normal
0.52,Premium,G,VVS2,61.8,59.0,2012.0,5.16,5.13,3.18,3.30362797638389,normal
0.42,Premium,G,VS1,60.9,58.0,921.0,4.81,4.84,2.94,2.964259630196849,normal
0.3,Premium,F,SI1,62.1,60.0,641.0,4.28,4.26,2.65,2.8068580295188172,normal
1.0,Very Good,I,SI2,60.8,63.0,3276.0,6.41,6.34,3.88,3.5153438930883807,normal
1.0,Very Good,G,VVS2,62.7,57.0,7950.0,6.32,6.37,3.98,3.90036712865647,normal
2.01,Premium,J,VS1,60.1,59.0,15185.0,8.25,8.18,4.94,4.181414796254284,normal
1.01,Ideal,J,VS2,61.1,56.0,4617.0,6.49,6.51,3.97,3.664359874551141,normal
0.72,Ideal,I,VS2,61.1,56.0,2337.0,5.76,5.82,3.54,3.368658712392227,normal
0.3,Ideal,E,VS2,61.5,55.0,658.0,4.32,4.4,2.68,2.8182258936139557,normal
0.3,Premium,F,VS1,61.9,59.0,844.0,4.3,4.26,2.65,2.926342446625655,normal
0.31,Premium,I,VVS2,62.1,58.0,698.0,4.33,4.3,2.68,2.843855422623161,normal
0.72,Premium,E,SI1,62.1,58.0,2857.0,5.76,5.73,3.57,3.455910240382743,normal
2.01,Ideal,I,SI2,62.3,57.0,13796.0,8.06,8.08,5.03,4.139753185695353,normal
1.05,Premium,D,SI2,60.4,57.0,5057.0,6.6,6.55,3.97,3.7038929536325447,normal
1.27,Ideal,F,VS2,62.8,56.0,6543.0,6.9,6.86,4.32,3.815776920298363,normal
1.0,Good,D,VS2,64.1,58.0,6389.0,6.24,6.33,4.03,3.80543288813214,normal
0.61,Very Good,H,VVS2,61.4,57.0,1970.0,5.46,5.5,3.36,3.294466226161593,normal
1.31,Ideal,G,VVS2,59.2,59.0,11459.0,7.12,7.18,4.23,4.059146719426198,normal
1.32,Premium,F,SI1,59.7,60.0,7683.0,7.11,7.16,4.26,3.885530833188092,normal
2.11,Premium,J,SI2,61.0,58.0,12440.0,8.2,8.29,5.03,4.0948203803548,normal
0.94,Very Good,H,SI2,61.9,57.0,3394.0,6.21,6.29,3.87,3.530711837981657,normal
0.37,Premium,F,VS2,62.7,58.0,957.0,4.58,4.55,2.86,2.9809119377768436,normal
1.01,Very Good,F,SI2,62.1,58.0,4332.0,6.35,6.41,3.96,3.636688447953283,normal
0.71,Very Good,D,VS2,63.0,58.0,3096.0,5.65,5.68,3.57,3.490800952010855,normal
0.31,Premium,G,SI1,61.8,60.0,462.0,4.32,4.35,2.68,2.6646419755561257,normal
1.09,Ideal,H,SI2,61.5,55.0,4212.0,6.65,6.68,4.1,3.624488362513449,normal
0.43,Ideal,D,VS1,61.6,56.0,1207.0,4.85,4.86,2.99,3.081707270097349,normal
